"","x"
"15865",2.76416666666667
"15866",8.82466666666667
"15867",5.948
"15868",5.27233333333333
"15869",4.074
"15870",3.42933333333333
"15871",6.99416666666667
"15872",0.999999999999999
"15873",4.02
"15874",2
"15875",4.50233333333333
"15876",7.8805
"15877",4.972
"15878",4.15333333333333
"15879",8.88
"15880",8.7085
"15881",2.13833333333333
"15882",4.18
"15883",4.86666666666667
"15884",8.964
"15885",4.159
"15886",6.974
"15887",0.989999999999999
"15888",6.00916666666667
"15889",5.7
"15890",5.43
"15891",2.25466666666667
"15892",7.8145
"15893",4.33983333333333
"15894",1.02
"15895",5.026
"15896",3.32066666666667
"15897",3.50016666666667
"15898",7.587
"15899",5.23266666666667
"15900",1.11
"15901",2.40833333333333
"15902",5.021
"15903",3.2415
"15904",3.407
"15905",5.00766666666667
"15906",2.8885
"15907",6.93
"15908",8.86666666666667
"15909",6.55866666666667
"15910",4.383
"15911",0.966
"15912",2.04
"15913",5.02416666666667
"15914",6.9075
"15915",7.377
"15916",4.25033333333333
"15917",6.91
"15918",3.375
"15919",4.62533333333333
"15920",5.91583333333333
"15921",5.954
"15922",7.1465
"15923",3.243
"15924",1.338
"15925",4.065
"15926",3.1255
"15927",2.0375
"15928",4.175
"15929",7.571
"15930",4.91
"15931",1.2425
"15932",5.14933333333333
"15933",5.95
"15934",5.7885
"15935",3.5
"15936",5.32566666666667
"15937",6.63383333333333
"15938",8.942
"15939",0.396833333333333
"15940",3.44716666666667
"15941",4.21
"15942",5.04433333333333
"15943",0.14
"15944",1.07666666666667
"15945",5.834
"15946",2.44083333333333
"15947",1.516
"15948",0.829833333333333
"15949",8.72383333333334
"15950",2.87666666666667
"15951",7.54083333333333
"15952",4.82966666666667
"15953",5.326
"15954",7.67116666666667
"15955",7.02833333333333
"15956",5.85466666666667
"15957",0.139999999999999
"15958",5.133
"15959",7
"15960",8.62133333333333
"15961",4.83583333333333
"15962",5.93233333333333
"15963",6.05
"15964",2.1525
"15965",2.618
"15966",4.76166666666667
"15967",3.762
"15968",7.23533333333333
"15969",4.93333333333333
"15970",2.89233333333333
"15971",8.43
"15972",4
"15973",3.23983333333333
"15974",3.12666666666667
"15975",7.2115
"15976",4.01
"15977",4.03
"15978",6.01
"15979",5.6735
"15980",0.18
"15981",4.136
"15982",3.1105
"15983",5.47916666666667
"15984",4.7235
"15985",0.999999999999998
"15986",3.556
"15987",8.401
"15988",5.20783333333333
"15989",2.57416666666667
"15990",4
"15991",4.91233333333333
"15992",6.16866666666667
"15993",0.999999999999998
"15994",2.42066666666667
"15995",7
"15996",3.132
"15997",5.82833333333333
"15998",4.3685
"15999",2.04
"16000",2.1585
"16001",4.27
"16002",-8.97060203897126e-16
"16003",1.255
"16004",5.996
"16005",5.48716666666667
"16006",1.12
"16007",6.36833333333333
"16008",6.93
"16009",2.23
"16010",5.89
"16011",4.945
"16012",6.61666666666667
"16013",4.1035
"16014",3.8995
"16015",6.41366666666667
"16016",4.286
"16017",6.1865
"16018",8.4175
"16019",4.33633333333333
"16020",5.7385
"16021",0.999999999999997
"16022",8.1205
"16023",1.66016666666667
"16024",5.1925
"16025",3.00783333333333
"16026",6.0685
"16027",4.62133333333333
"16028",4.323
"16029",5.72966666666667
"16030",8.83
"16031",7.954
"16032",7.924
"16033",3.02
"16034",3.2125
"16035",4.97
"16036",6.02
"16037",8.922
"16038",2.207
"16039",5.92666666666667
"16040",3
"16041",2.94633333333333
"16042",4.17
"16043",4.70616666666667
"16044",1.28
"16045",2.00166666666667
"16046",8.0485
"16047",5.57516666666667
"16048",4.641
"16049",1.004
"16050",4.26816666666667
"16051",1.17066666666667
"16052",0.19
"16053",-1.10134124042816e-15
"16054",2.03533333333333
"16055",6.63666666666667
"16056",0.999999999999997
"16057",0.999999999999998
"16058",3.0645
"16059",6.57783333333333
"16060",5.43133333333333
"16061",3.374
"16062",2.015
"16063",5.95333333333333
"16064",6.60766666666667
"16065",7.393
"16066",2.8405
"16067",8.71
"16068",7.661
"16069",5.89066666666667
"16070",5.79433333333333
"16071",3.0305
"16072",3.05333333333333
"16073",5.9
"16074",4.57933333333333
"16075",2.07
"16076",8.95
"16077",0.3175
"16078",3.13
"16079",5.62283333333333
"16080",8.3835
"16081",5.216
"16082",6.537
"16083",1.01066666666667
"16084",3.52133333333333
"16085",7.02
"16086",7.61233333333333
"16087",2.03
"16088",8.57833333333333
"16089",5.77616666666667
"16090",6.93
"16091",8.18833333333333
"16092",7.3235
"16093",5.6575
"16094",5.86
"16095",5.76333333333333
"16096",8.07166666666667
"16097",2.162
"16098",5.084
"16099",3.65033333333333
"16100",1.14
"16101",6.94666666666667
"16102",0.234
"16103",6.96
"16104",7.745
"16105",-2.30926389122033e-16
"16106",4.955
"16107",8.93
"16108",3.28566666666667
"16109",6.036
"16110",5.62666666666667
"16111",2.66633333333333
"16112",1.50533333333333
"16113",1.87433333333333
"16114",6.48633333333333
"16115",3.56066666666667
"16116",0.779166666666666
"16117",5.441
"16118",7.15666666666667
"16119",1.13166666666667
"16120",6.47366666666667
"16121",1.19383333333333
"16122",1.034
"16123",4.10183333333333
"16124",1.15
"16125",6.78933333333333
"16126",5.32533333333333
"16127",4.88583333333333
"16128",6.9255
"16129",3.094
"16130",2.2665
"16131",3.56883333333333
"16132",2.04666666666667
"16133",7.58433333333333
"16134",4.50783333333333
"16135",5.08933333333333
"16136",3
"16137",7.845
"16138",1.05
"16139",4.8275
"16140",6.91
"16141",7.75
"16142",4.04333333333333
"16143",5.85966666666667
"16144",2.99
"16145",0.0499999999999995
"16146",3.131
"16147",4.73566666666667
"16148",6.13816666666667
"16149",3.54116666666667
"16150",2
"16151",5.529
"16152",6.744
"16153",5.16083333333333
"16154",5.98
"16155",3.15133333333333
"16156",4.42733333333333
"16157",8.35666666666667
"16158",5.573
"16159",5.49983333333333
"16160",2.76316666666667
"16161",6.85
"16162",5.095
"16163",8.16716666666667
"16164",5.0245
"16165",5.89
"16166",8.75
"16167",2.62766666666667
"16168",1.02
"16169",6.81
"16170",5.00333333333333
"16171",6.99
"16172",5.442
"16173",4.0285
"16174",4.251
"16175",5.55766666666667
"16176",5.9005
"16177",5.551
"16178",5.7485
"16179",4.37733333333333
"16180",0.999999999999999
"16181",5.18083333333333
"16182",2.9265
"16183",5.965
"16184",5
"16185",0.136666666666666
"16186",4.43516666666667
"16187",1.17
"16188",3.75233333333333
"16189",3.41433333333333
"16190",6.86
"16191",7.89
"16192",8.98
"16193",7.10933333333333
"16194",7.41933333333333
"16195",0.00799999999999943
"16196",5.1165
"16197",2
"16198",4.51333333333333
"16199",8.246
"16200",6.57983333333333
"16201",8.5135
"16202",3.26916666666667
"16203",3.581
"16204",4.865
"16205",3.60416666666667
"16206",0.999999999999996
"16207",0.149999999999999
"16208",2.05
"16209",6.82
"16210",4.25066666666667
"16211",0.999999999999998
"16212",0.999999999999998
"16213",6.55216666666667
"16214",2.26933333333333
"16215",6.1405
"16216",6.92333333333333
"16217",4.15466666666667
"16218",5.173
"16219",0.657
"16220",5.7975
"16221",7.434
"16222",0.989999999999997
"16223",4.914
"16224",7.6875
"16225",4.50333333333333
"16226",4.28933333333333
"16227",7.13916666666667
"16228",4.78716666666667
"16229",3.758
"16230",2.07016666666667
"16231",1.288
"16232",5.15666666666667
"16233",7.913
"16234",4.01
"16235",4.066
"16236",8.266
"16237",2
"16238",5.12033333333333
"16239",7.86
"16240",5.09
"16241",3.13
"16242",6.91
"16243",7.03
"16244",3.23
"16245",3.13133333333333
"16246",4.93333333333333
"16247",6.82
"16248",-6.92779167366098e-16
"16249",6.91
"16250",8.62
"16251",4.928
"16252",3.2565
"16253",5.40983333333333
"16254",2.6065
"16255",9
"16256",0.999999999999998
"16257",8.87666666666667
"16258",8.85666666666667
"16259",6.96
"16260",2.15
"16261",2.088
"16262",5.47216666666667
"16263",6.9515
"16264",7.19216666666667
"16265",0.298333333333333
"16266",8.74666666666667
"16267",4.53216666666667
"16268",3.17616666666667
"16269",6.97
"16270",3.1425
"16271",5.14016666666667
"16272",6.95
"16273",6.88
"16274",5.80366666666667
"16275",8.866
"16276",7.8675
"16277",0.0399999999999994
"16278",6.77
"16279",7.128
"16280",0.28
"16281",5.8725
"16282",5.325
"16283",5.7625
"16284",5.82633333333333
"16285",5.852
"16286",5.23883333333333
"16287",4.134
"16288",7.17616666666667
"16289",5.09833333333333
"16290",2.3285
"16291",6.97566666666667
"16292",5.1545
"16293",7.188
"16294",5.6905
"16295",6.94666666666667
"16296",6.88
"16297",5.85883333333333
"16298",4.13
"16299",4.14
"16300",3.97
"16301",1.33
"16302",0.0799999999999994
"16303",5.36
"16304",4.80866666666667
"16305",5.87716666666667
"16306",6.86966666666667
"16307",5.1405
"16308",0.999999999999997
"16309",5.6565
"16310",1.56466666666667
"16311",6.547
"16312",3.01
"16313",6.782
"16314",2
"16315",6.03333333333333
"16316",2.14
"16317",4.612
"16318",7.85
"16319",6.59133333333333
"16320",3
"16321",3.039
"16322",6.58733333333333
"16323",5.78666666666667
"16324",4.30333333333333
"16325",6.12666666666667
"16326",8.674
"16327",2.07566666666667
"16328",6.675
"16329",2.124
"16330",3.03416666666667
"16331",5.96
"16332",-9.68114477473137e-16
"16333",3.211
"16334",4.2385
"16335",4.96333333333333
"16336",6
"16337",1.024
"16338",5.38816666666667
"16339",0.999999999999998
"16340",3.31216666666667
"16341",7.6575
"16342",0.545166666666666
"16343",-1.00364161426114e-15
"16344",4.502
"16345",3.024
"16346",3.28666666666667
"16347",6.8
"16348",8.848
"16349",3.73466666666667
"16350",3.63383333333333
"16351",5.55
"16352",7.21166666666667
"16353",4.27533333333333
"16354",1.105
"16355",7.5675
"16356",5.24466666666667
"16357",6.526
"16358",5.858
"16359",2.78266666666667
"16360",0.17
"16361",5.665
"16362",7.335
"16363",0.229999999999999
"16364",-7.99360577730113e-16
"16365",2.82766666666667
"16366",5.18566666666667
"16367",4.86333333333333
"16368",1.35533333333333
"16369",3.376
"16370",1.13
"16371",7.14
"16372",2.41116666666667
"16373",4.07
"16374",2.095
"16375",6.146
"16376",6.57333333333333
"16377",8.6985
"16378",2.03
"16379",8.77916666666667
"16380",5.1985
"16381",2.6355
"16382",8.01
"16383",4.08216666666667
"16384",5.57983333333333
"16385",4.8085
"16386",5.0685
"16387",7.46233333333333
"16388",5.066
"16389",5.228
"16390",0.675166666666666
"16391",0.16
"16392",3.36116666666667
"16393",2
"16394",6.917
"16395",7.03
"16396",7.04
"16397",5.0255
"16398",2.73433333333333
"16399",1.08
"16400",5.54416666666667
"16401",1.06
"16402",4.1
"16403",4.0275
"16404",2.14383333333333
"16405",6.79
"16406",5.956
"16407",6.89083333333333
"16408",5.00183333333333
"16409",6.605
"16410",1.97
"16411",6.935
"16412",6.9
"16413",4.45216666666667
"16414",4.83633333333333
"16415",7.9
"16416",4.9955
"16417",5.19166666666667
"16418",8.8825
"16419",3.45566666666667
"16420",7.331
"16421",6.669
"16422",5.829
"16423",0.4
"16424",4.11333333333333
"16425",6.43266666666667
"16426",3.621
"16427",5.445
"16428",2.17666666666667
"16429",4.714
"16430",7.82
"16431",3.81466666666667
"16432",4.21166666666667
"16433",5.604
"16434",0.0999999999999994
"16435",6.54533333333333
"16436",8.777
"16437",-1.50990331349021e-15
"16438",4.6745
"16439",5.23666666666667
"16440",0.999999999999997
"16441",1.27266666666667
"16442",0.989999999999998
"16443",8.619
"16444",4.461
"16445",6.63383333333333
"16446",3.47733333333333
"16447",7.00733333333333
"16448",6.92316666666667
"16449",2.3115
"16450",5.10733333333333
"16451",2.005
"16452",4.94833333333333
"16453",6.6015
"16454",6.65583333333333
"16455",0.0699999999999996
"16456",0.0249999999999996
"16457",2.796
"16458",7.05283333333333
"16459",1.14
"16460",3.083
"16461",4.04333333333333
"16462",3.01
"16463",5.13133333333333
"16464",2.79116666666667
"16465",4.855
"16466",1.254
"16467",7.74533333333333
"16468",3.034
"16469",5.96666666666667
"16470",5.76083333333333
"16471",7.01166666666667
"16472",4.98833333333333
"16473",2.97
"16474",3.16
"16475",2.05783333333333
"16476",2.97016666666667
"16477",5.784
"16478",2.23
"16479",3.97
"16480",5.15466666666667
"16481",5.68133333333333
"16482",0.0899999999999995
"16483",5.96
"16484",2.40416666666667
"16485",1.08
"16486",3.984
"16487",6.325
"16488",5.0845
"16489",0.558833333333333
"16490",3.15266666666667
"16491",2.62766666666667
"16492",3.1235
"16493",5.0415
"16494",3.35
"16495",6.746
"16496",4.01
"16497",0.149999999999999
"16498",2.06
"16499",4.305
"16500",1.1775
"16501",2.01533333333333
"16502",4.07416666666667
"16503",2.22333333333333
"16504",4.48766666666667
"16505",3.55583333333333
"16506",4.73766666666667
"16507",3.07216666666667
"16508",5.97516666666667
"16509",5.63966666666667
"16510",2.055
"16511",5.89666666666667
"16512",0.546666666666666
"16513",3.18433333333333
"16514",7
"16515",4.63466666666667
"16516",5.53466666666667
"16517",4
"16518",3.07666666666667
"16519",1.85633333333333
"16520",7.40033333333333
"16521",2.2725
"16522",6.77833333333333
"16523",5.81333333333333
"16524",2.265
"16525",4.67166666666667
"16526",5.97483333333333
"16527",0.0699999999999993
"16528",2.98
"16529",0.0599999999999998
"16530",5.39766666666667
"16531",4.94933333333333
"16532",1.02
"16533",4.96
"16534",2.00466666666667
"16535",7.09066666666667
"16536",4.01
"16537",3.97966666666667
"16538",7.71666666666667
"16539",6.5895
"16540",1.03266666666667
"16541",4.80833333333333
"16542",5.796
"16543",4.06
"16544",1.04833333333333
"16545",5.77566666666667
"16546",0.12
"16547",4.12816666666667
"16548",3.98
"16549",1.03
"16550",6.50866666666667
"16551",6.9
"16552",6.56
"16553",4.104
"16554",5.2265
"16555",3.09
"16556",5.75666666666667
"16557",3.04
"16558",4.36583333333333
"16559",2.0435
"16560",2.6135
"16561",7.178
"16562",2.927
"16563",1.14
"16564",6.179
"16565",3.1105
"16566",1.05
"16567",4.14366666666667
"16568",4.86566666666667
"16569",4.11
"16570",0.313
"16571",6.713
"16572",2.09166666666667
"16573",7.945
"16574",7.267
"16575",3.236
"16576",2.55383333333333
"16577",7.4265
"16578",5.99916666666667
"16579",6.016
"16580",5.90883333333333
"16581",3
"16582",3.05933333333333
"16583",5.2785
"16584",6.8
"16585",1.242
"16586",8.91
"16587",5.98
"16588",5.25933333333333
"16589",6.96666666666667
"16590",4.81333333333333
"16591",8.86
"16592",-7.01660951563099e-16
"16593",2.12766666666667
"16594",1.1025
"16595",4.236
"16596",2.1375
"16597",4.075
"16598",5.052
"16599",1.18666666666667
"16600",6.4945
"16601",5.796
"16602",5.09016666666667
"16603",6.29316666666667
"16604",5.94
"16605",4.36583333333333
"16606",5.948
"16607",8.76583333333333
"16608",6.00583333333333
"16609",5.78266666666667
"16610",6.94
"16611",6.20566666666667
"16612",0.999999999999998
"16613",3.85333333333333
"16614",5.76766666666667
"16615",3.56616666666667
"16616",4.11
"16617",4.15633333333333
"16618",6.83333333333333
"16619",6.431
"16620",8.99
"16621",6.84
"16622",6
"16623",3.034
"16624",8.747
"16625",5.42733333333333
"16626",5.773
"16627",3.71766666666667
"16628",5.238
"16629",0.16
"16630",8.7975
"16631",5.9775
"16632",3.98
"16633",2.065
"16634",4.98666666666667
"16635",3.6785
"16636",3.707
"16637",5.0075
"16638",2.77066666666667
"16639",0.15
"16640",5.0175
"16641",4.05983333333333
"16642",3.5325
"16643",8.85
"16644",4.94616666666667
"16645",4.99466666666667
"16646",0.635
"16647",1.43866666666667
"16648",4.297
"16649",4.26933333333333
"16650",1.01
"16651",9
"16652",1.035
"16653",1.01
"16654",1.18
"16655",4.02
"16656",7.722
"16657",5.72
"16658",4.1915
"16659",4.82516666666667
"16660",3.33666666666667
"16661",0.138
"16662",7.60333333333333
"16663",6.3595
"16664",1.0625
"16665",4.13
"16666",2.17666666666667
"16667",4.8855
"16668",0.153333333333333
"16669",1.005
"16670",1.65483333333333
"16671",3.2745
"16672",7.84616666666667
"16673",0.561
"16674",5.82866666666667
"16675",7.01033333333333
"16676",6.93
"16677",0.769333333333333
"16678",7.009
"16679",7.8
"16680",6.5185
"16681",6.13166666666667
"16682",7.442
"16683",5.02
"16684",5.49316666666667
"16685",5.7275
"16686",5.28866666666667
"16687",8.77666666666667
"16688",5.97066666666667
"16689",5.5005
"16690",4.24366666666667
"16691",3.705
"16692",0.989999999999999
"16693",4.8045
"16694",4.9325
"16695",2.24
"16696",6.925
"16697",1.44283333333333
"16698",1.035
"16699",0.896166666666667
"16700",1.5885
"16701",9
"16702",3.3455
"16703",2.092
"16704",1.3445
"16705",4.745
"16706",4.66
"16707",6.35933333333333
"16708",6.824
"16709",5
"16710",5.03916666666667
"16711",2.51183333333333
"16712",6.81633333333333
"16713",4.6965
"16714",4.13083333333333
"16715",2.85733333333333
